rules,support,confidence,coverage,lift,count
{Rising Rate_~4} => {Electrode Area cm2_~1},0.189274448,0.64171123,0.294952681,0.876820948,120
{Electrode Area cm2_~1} => {Rising Rate_~4},0.189274448,0.25862069,0.731861199,0.876820948,120
{Rising Rate_~4} => {Glassy Carbon},0.231861199,0.786096257,0.294952681,1.064925271,147
{Glassy Carbon} => {Rising Rate_~4},0.231861199,0.314102564,0.738170347,1.064925271,147
{Rising Rate_~4} => {Nafion117},0.217665615,0.737967914,0.294952681,0.995471612,138
{Nafion117} => {Rising Rate_~4},0.217665615,0.293617021,0.741324921,0.995471612,138
{Rising Rate_~4} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.201892744,0.684491979,0.294952681,0.828183043,128
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Rising Rate_~4},0.201892744,0.244274809,0.826498423,0.828183043,128
{Rising Rate_~4} => {Hard or Soft Templated_not},0.249211356,0.844919786,0.294952681,0.988337905,158
{Hard or Soft Templated_not} => {Rising Rate_~4},0.249211356,0.291512915,0.85488959,0.988337905,158
{Rising Rate_~4} => {Carbon Nanofiber/Nanotubes_not},0.268138801,0.909090909,0.294952681,1.049842689,170
{Carbon Nanofiber/Nanotubes_not} => {Rising Rate_~4},0.268138801,0.309653916,0.865930599,1.049842689,170
{Rising Rate_~4} => {Biomass or other Organic Derived_not},0.246056782,0.834224599,0.294952681,0.952970082,156
{Biomass or other Organic Derived_not} => {Rising Rate_~4},0.246056782,0.281081081,0.875394322,0.952970082,156
{Rising Rate_~4} => {Polymer Derived_not},0.244479495,0.828877005,0.294952681,0.940085906,155
{Polymer Derived_not} => {Rising Rate_~4},0.244479495,0.277280859,0.88170347,0.940085906,155
{Rising Rate_~4} => {disqualified},0.264984227,0.898395722,0.294952681,1.009898737,168
{disqualified} => {Rising Rate_~4},0.264984227,0.29787234,0.889589905,1.009898737,168
{Rising Rate_~4} => {Carbon Black Derived_not},0.294952681,1,0.294952681,1.118165785,187
{Carbon Black Derived_not} => {Rising Rate_~4},0.294952681,0.329805996,0.894321767,1.118165785,187
{Rising Rate_~4} => {H-type Cell},0.288643533,0.978609626,0.294952681,1.023825912,183
{H-type Cell} => {Rising Rate_~4},0.288643533,0.301980198,0.955835962,1.023825912,183
{Rising Rate_~4} => {Oxidized N Ratio_~25},0.287066246,0.973262032,0.294952681,1.008248576,182
{Oxidized N Ratio_~25} => {Rising Rate_~4},0.287066246,0.297385621,0.965299685,1.008248576,182
{Graphitic N Ratio_25~50} => {Nitrogen Cotent (wt. %)_0~4},0.110410095,0.362694301,0.304416404,1.179221469,70
{Nitrogen Cotent (wt. %)_0~4} => {Graphitic N Ratio_25~50},0.110410095,0.358974359,0.307570978,1.179221469,70
{Graphitic N Ratio_25~50} => {Main Transition Metal Content (wt. %)_0.5~2},0.108832808,0.357512953,0.304416404,1.122095111,69
{Main Transition Metal Content (wt. %)_0.5~2} => {Graphitic N Ratio_25~50},0.108832808,0.341584158,0.318611987,1.122095111,69
{Graphitic N Ratio_25~50} => {Pyrolysis Time (h)_~1},0.06466877,0.212435233,0.304416404,0.644420755,41
{Graphitic N Ratio_25~50} => {Ni},0.082018927,0.269430052,0.304416404,0.794505362,52
{Ni} => {Graphitic N Ratio_25~50},0.082018927,0.241860465,0.339116719,0.794505362,52
{Graphitic N Ratio_25~50} => {Pyrolysis Temperature_800~900},0.121451104,0.398963731,0.304416404,1.165635969,77
{Pyrolysis Temperature_800~900} => {Graphitic N Ratio_25~50},0.121451104,0.35483871,0.342271293,1.165635969,77
{Graphitic N Ratio_25~50} => {Catalyst Loading (mg cm-2)_~0.5},0.126182965,0.414507772,0.304416404,1.147589203,80
{Catalyst Loading (mg cm-2)_~0.5} => {Graphitic N Ratio_25~50},0.126182965,0.349344978,0.361198738,1.147589203,80
{Graphitic N Ratio_25~50} => {BET Surface Area (m2/g)_0~500},0.121451104,0.398963731,0.304416404,1.036651661,77
{BET Surface Area (m2/g)_0~500} => {Graphitic N Ratio_25~50},0.121451104,0.31557377,0.384858044,1.036651661,77
{Graphitic N Ratio_25~50} => {Electrolyte pH_~7},0.115141956,0.378238342,0.304416404,0.944106728,73
{Electrolyte pH_~7} => {Graphitic N Ratio_25~50},0.115141956,0.287401575,0.400630915,0.944106728,73
{Graphitic N Ratio_25~50} => {Electrolyte Concentration (M)_0.1},0.107255521,0.352331606,0.304416404,0.879441883,68
{Electrolyte Concentration (M)_0.1} => {Graphitic N Ratio_25~50},0.107255521,0.267716535,0.400630915,0.879441883,68
{Graphitic N Ratio_25~50} => {Pyrolysis Time (h)_1~2},0.138801262,0.455958549,0.304416404,1.133638118,88
{Pyrolysis Time (h)_1~2} => {Graphitic N Ratio_25~50},0.138801262,0.345098039,0.402208202,1.133638118,88
{Graphitic N Ratio_25~50} => {Nitrogen Cotent (wt. %)_4~8},0.14511041,0.476683938,0.304416404,1.098973151,92
{Nitrogen Cotent (wt. %)_4~8} => {Graphitic N Ratio_25~50},0.14511041,0.334545455,0.433753943,1.098973151,92
{Graphitic N Ratio_25~50} => {BET Surface Area (m2/g)_500~1000},0.127760252,0.419689119,0.304416404,0.953702156,81
{BET Surface Area (m2/g)_500~1000} => {Graphitic N Ratio_25~50},0.127760252,0.290322581,0.440063091,0.953702156,81
{Graphitic N Ratio_25~50} => {Acid Wash_yes},0.138801262,0.455958549,0.304416404,1.007239443,88
{Acid Wash_yes} => {Graphitic N Ratio_25~50},0.138801262,0.306620209,0.452681388,1.007239443,88
{Graphitic N Ratio_25~50} => {Catalyst Loading (mg cm-2)_0.5~1},0.135646688,0.445595855,0.304416404,0.964190348,86
{Catalyst Loading (mg cm-2)_0.5~1} => {Graphitic N Ratio_25~50},0.135646688,0.293515358,0.46214511,0.964190348,86
{Graphitic N Ratio_25~50} => {Raman ID/IG Ratio_1~1.2},0.15615142,0.512953368,0.304416404,1.066270279,99
{Raman ID/IG Ratio_1~1.2} => {Graphitic N Ratio_25~50},0.15615142,0.324590164,0.481072555,1.066270279,99
{Graphitic N Ratio_25~50} => {Metal-N Coordination Number (XAS)_3~4},0.160883281,0.528497409,0.304416404,0.994265156,102
{Metal-N Coordination Number (XAS)_3~4} => {Graphitic N Ratio_25~50},0.160883281,0.302670623,0.531545741,0.994265156,102
{Graphitic N Ratio_25~50} => {Electrolyte Concentration (M)_0.5},0.179810726,0.590673575,0.304416404,1.111237527,114
{Electrolyte Concentration (M)_0.5} => {Graphitic N Ratio_25~50},0.179810726,0.338278932,0.531545741,1.111237527,114
{Graphitic N Ratio_25~50} => {Electrolyte pH_7~8},0.178233438,0.585492228,0.304416404,1.091770802,113
{Electrolyte pH_7~8} => {Graphitic N Ratio_25~50},0.178233438,0.332352941,0.536277603,1.091770802,113
{Graphitic N Ratio_25~50} => {Rising Rate_4~8},0.179810726,0.590673575,0.304416404,1.088625136,114
{Rising Rate_4~8} => {Graphitic N Ratio_25~50},0.179810726,0.331395349,0.542586751,1.088625136,114
{Graphitic N Ratio_25~50} => {Acid Wash_not},0.165615142,0.544041451,0.304416404,0.996885202,105
{Acid Wash_not} => {Graphitic N Ratio_25~50},0.165615142,0.303468208,0.545741325,0.996885202,105
{Graphitic N Ratio_25~50} => {Pyridinic N Ratio_25~50},0.214511041,0.704663212,0.304416404,1.280104518,136
{Pyridinic N Ratio_25~50} => {Graphitic N Ratio_25~50},0.214511041,0.389684814,0.550473186,1.280104518,136
{Graphitic N Ratio_25~50} => {Pyrrolic N Ratio_0~25},0.252365931,0.829015544,0.304416404,1.337394033,160
{Pyrrolic N Ratio_0~25} => {Graphitic N Ratio_25~50},0.252365931,0.407124682,0.619873817,1.337394033,160
{Graphitic N Ratio_25~50} => {ZIF or MOF Derived_not},0.233438486,0.766839378,0.304416404,1.052329363,148
{ZIF or MOF Derived_not} => {Graphitic N Ratio_25~50},0.233438486,0.32034632,0.728706625,1.052329363,148
{Graphitic N Ratio_25~50} => {Electrode Area cm2_~1},0.228706625,0.751295337,0.304416404,1.026554404,145
{Electrode Area cm2_~1} => {Graphitic N Ratio_25~50},0.228706625,0.3125,0.731861199,1.026554404,145
{Graphitic N Ratio_25~50} => {Glassy Carbon},0.223974763,0.735751295,0.304416404,0.996722909,142
{Glassy Carbon} => {Graphitic N Ratio_25~50},0.223974763,0.303418803,0.738170347,0.996722909,142
{Graphitic N Ratio_25~50} => {Nafion117},0.216088328,0.70984456,0.304416404,0.957535002,137
{Nafion117} => {Graphitic N Ratio_25~50},0.216088328,0.291489362,0.741324921,0.957535002,137
{Graphitic N Ratio_25~50} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.249211356,0.81865285,0.304416404,0.990507456,158
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Graphitic N Ratio_25~50},0.249211356,0.301526718,0.826498423,0.990507456,158
{Graphitic N Ratio_25~50} => {Hard or Soft Templated_not},0.247634069,0.813471503,0.304416404,0.951551536,157
{Hard or Soft Templated_not} => {Graphitic N Ratio_25~50},0.247634069,0.289667897,0.85488959,0.951551536,157
{Graphitic N Ratio_25~50} => {Carbon Nanofiber/Nanotubes_not},0.269716088,0.886010363,0.304416404,1.023188652,171
{Carbon Nanofiber/Nanotubes_not} => {Graphitic N Ratio_25~50},0.269716088,0.31147541,0.865930599,1.023188652,171
{Graphitic N Ratio_25~50} => {Biomass or other Organic Derived_not},0.268138801,0.880829016,0.304416404,1.006208281,170
{Biomass or other Organic Derived_not} => {Graphitic N Ratio_25~50},0.268138801,0.306306306,0.875394322,1.006208281,170
{Graphitic N Ratio_25~50} => {Polymer Derived_not},0.252365931,0.829015544,0.304416404,0.940243032,160
{Polymer Derived_not} => {Graphitic N Ratio_25~50},0.252365931,0.286225403,0.88170347,0.940243032,160
{Graphitic N Ratio_25~50} => {disqualified},0.288643533,0.948186528,0.304416404,1.065869254,183
{disqualified} => {Graphitic N Ratio_25~50},0.288643533,0.324468085,0.889589905,1.065869254,183
{Graphitic N Ratio_25~50} => {Carbon Black Derived_not},0.285488959,0.937823834,0.304416404,1.048642524,181
{Carbon Black Derived_not} => {Graphitic N Ratio_25~50},0.285488959,0.319223986,0.894321767,1.048642524,181
{Graphitic N Ratio_25~50} => {H-type Cell},0.298107256,0.979274611,0.304416404,1.024521623,189
{H-type Cell} => {Graphitic N Ratio_25~50},0.298107256,0.311881188,0.955835962,1.024521623,189
{Graphitic N Ratio_25~50} => {Oxidized N Ratio_~25},0.282334385,0.92746114,0.304416404,0.960801246,179
{Oxidized N Ratio_~25} => {Graphitic N Ratio_25~50},0.282334385,0.29248366,0.965299685,0.960801246,179
{Nitrogen Cotent (wt. %)_0~4} => {Main Transition Metal Content (wt. %)_0.5~2},0.100946372,0.328205128,0.307570978,1.030109165,64
{Main Transition Metal Content (wt. %)_0.5~2} => {Nitrogen Cotent (wt. %)_0~4},0.100946372,0.316831683,0.318611987,1.030109165,64
{Nitrogen Cotent (wt. %)_0~4} => {Pyridinic N Ratio_50~75},0.074132492,0.241025641,0.307570978,0.752759884,47
{Pyridinic N Ratio_50~75} => {Nitrogen Cotent (wt. %)_0~4},0.074132492,0.231527094,0.320189274,0.752759884,47
{Nitrogen Cotent (wt. %)_0~4} => {Pyrolysis Time (h)_~1},0.123028391,0.4,0.307570978,1.213397129,78
{Pyrolysis Time (h)_~1} => {Nitrogen Cotent (wt. %)_0~4},0.123028391,0.373205742,0.329652997,1.213397129,78
{Nitrogen Cotent (wt. %)_0~4} => {Pyrrolic N Ratio_25~50},0.09148265,0.297435897,0.307570978,0.881188593,58
{Pyrrolic N Ratio_25~50} => {Nitrogen Cotent (wt. %)_0~4},0.09148265,0.271028037,0.337539432,0.881188593,58
{Nitrogen Cotent (wt. %)_0~4} => {Ni},0.107255521,0.348717949,0.307570978,1.028312463,68
{Ni} => {Nitrogen Cotent (wt. %)_0~4},0.107255521,0.31627907,0.339116719,1.028312463,68
{Nitrogen Cotent (wt. %)_0~4} => {Pyrolysis Temperature_800~900},0.08044164,0.261538462,0.307570978,0.764126196,51
{Pyrolysis Temperature_800~900} => {Nitrogen Cotent (wt. %)_0~4},0.08044164,0.235023041,0.342271293,0.764126196,51
{Nitrogen Cotent (wt. %)_0~4} => {Catalyst Loading (mg cm-2)_~0.5},0.102523659,0.333333333,0.307570978,0.922852984,65
{Catalyst Loading (mg cm-2)_~0.5} => {Nitrogen Cotent (wt. %)_0~4},0.102523659,0.283842795,0.361198738,0.922852984,65
{Nitrogen Cotent (wt. %)_0~4} => {BET Surface Area (m2/g)_0~500},0.102523659,0.333333333,0.307570978,0.866120219,65
{BET Surface Area (m2/g)_0~500} => {Nitrogen Cotent (wt. %)_0~4},0.102523659,0.266393443,0.384858044,0.866120219,65
{Nitrogen Cotent (wt. %)_0~4} => {Electrolyte pH_~7},0.138801262,0.451282051,0.307570978,1.126428427,88
{Electrolyte pH_~7} => {Nitrogen Cotent (wt. %)_0~4},0.138801262,0.346456693,0.400630915,1.126428427,88
{Nitrogen Cotent (wt. %)_0~4} => {Electrolyte Concentration (M)_0.1},0.143533123,0.466666667,0.307570978,1.164829396,91
{Electrolyte Concentration (M)_0.1} => {Nitrogen Cotent (wt. %)_0~4},0.143533123,0.358267717,0.400630915,1.164829396,91
{Nitrogen Cotent (wt. %)_0~4} => {Pyrolysis Time (h)_1~2},0.110410095,0.358974359,0.307570978,0.892508798,70
{Pyrolysis Time (h)_1~2} => {Nitrogen Cotent (wt. %)_0~4},0.110410095,0.274509804,0.402208202,0.892508798,70
{Nitrogen Cotent (wt. %)_0~4} => {BET Surface Area (m2/g)_500~1000},0.127760252,0.415384615,0.307570978,0.943920596,81
{BET Surface Area (m2/g)_500~1000} => {Nitrogen Cotent (wt. %)_0~4},0.127760252,0.290322581,0.440063091,0.943920596,81
{Nitrogen Cotent (wt. %)_0~4} => {Acid Wash_yes},0.151419558,0.492307692,0.307570978,1.087536853,96
{Acid Wash_yes} => {Nitrogen Cotent (wt. %)_0~4},0.151419558,0.334494774,0.452681388,1.087536853,96
{Nitrogen Cotent (wt. %)_0~4} => {Catalyst Loading (mg cm-2)_0.5~1},0.15615142,0.507692308,0.307570978,1.098556051,99
{Catalyst Loading (mg cm-2)_0.5~1} => {Nitrogen Cotent (wt. %)_0~4},0.15615142,0.337883959,0.46214511,1.098556051,99
{Nitrogen Cotent (wt. %)_0~4} => {Raman ID/IG Ratio_1~1.2},0.119873817,0.38974359,0.307570978,0.810155528,76
{Raman ID/IG Ratio_1~1.2} => {Nitrogen Cotent (wt. %)_0~4},0.119873817,0.249180328,0.481072555,0.810155528,76
{Nitrogen Cotent (wt. %)_0~4} => {Metal-N Coordination Number (XAS)_3~4},0.162460568,0.528205128,0.307570978,0.993715286,103
{Metal-N Coordination Number (XAS)_3~4} => {Nitrogen Cotent (wt. %)_0~4},0.162460568,0.305637982,0.531545741,0.993715286,103
{Nitrogen Cotent (wt. %)_0~4} => {Electrolyte Concentration (M)_0.5},0.15615142,0.507692308,0.307570978,0.955124401,99
{Electrolyte Concentration (M)_0.5} => {Nitrogen Cotent (wt. %)_0~4},0.15615142,0.293768546,0.531545741,0.955124401,99
{Nitrogen Cotent (wt. %)_0~4} => {Electrolyte pH_7~8},0.159305994,0.517948718,0.307570978,0.965822021,101
{Electrolyte pH_7~8} => {Nitrogen Cotent (wt. %)_0~4},0.159305994,0.297058824,0.536277603,0.965822021,101
{Nitrogen Cotent (wt. %)_0~4} => {Rising Rate_4~8},0.181388013,0.58974359,0.307570978,1.086911151,115
{Rising Rate_4~8} => {Nitrogen Cotent (wt. %)_0~4},0.181388013,0.334302326,0.542586751,1.086911151,115
{Nitrogen Cotent (wt. %)_0~4} => {Acid Wash_not},0.15615142,0.507692308,0.307570978,0.930280124,99
{Acid Wash_not} => {Nitrogen Cotent (wt. %)_0~4},0.15615142,0.286127168,0.545741325,0.930280124,99
{Nitrogen Cotent (wt. %)_0~4} => {Pyridinic N Ratio_25~50},0.164037855,0.533333333,0.307570978,0.968863419,104
{Pyridinic N Ratio_25~50} => {Nitrogen Cotent (wt. %)_0~4},0.164037855,0.297994269,0.550473186,0.968863419,104
{Nitrogen Cotent (wt. %)_0~4} => {Graphitic N Ratio_0~25},0.140378549,0.456410256,0.307570978,0.810543705,89
{Graphitic N Ratio_0~25} => {Nitrogen Cotent (wt. %)_0~4},0.140378549,0.24929972,0.563091483,0.810543705,89
{Nitrogen Cotent (wt. %)_0~4} => {Pyrrolic N Ratio_0~25},0.203470032,0.661538462,0.307570978,1.067214719,129
{Pyrrolic N Ratio_0~25} => {Nitrogen Cotent (wt. %)_0~4},0.203470032,0.328244275,0.619873817,1.067214719,129
{Nitrogen Cotent (wt. %)_0~4} => {ZIF or MOF Derived_not},0.26340694,0.856410256,0.307570978,1.175246975,167
{ZIF or MOF Derived_not} => {Nitrogen Cotent (wt. %)_0~4},0.26340694,0.361471861,0.728706625,1.175246975,167
{Nitrogen Cotent (wt. %)_0~4} => {Electrode Area cm2_~1},0.239747634,0.779487179,0.307570978,1.065075155,152
{Electrode Area cm2_~1} => {Nitrogen Cotent (wt. %)_0~4},0.239747634,0.327586207,0.731861199,1.065075155,152
{Nitrogen Cotent (wt. %)_0~4} => {Glassy Carbon},0.219242902,0.712820513,0.307570978,0.965658558,139
{Glassy Carbon} => {Nitrogen Cotent (wt. %)_0~4},0.219242902,0.297008547,0.738170347,0.965658558,139
{Nitrogen Cotent (wt. %)_0~4} => {Nafion117},0.228706625,0.743589744,0.307570978,1.003055101,145
{Nafion117} => {Nitrogen Cotent (wt. %)_0~4},0.228706625,0.308510638,0.741324921,1.003055101,145
{Nitrogen Cotent (wt. %)_0~4} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.261829653,0.851282051,0.307570978,1.029986299,166
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Nitrogen Cotent (wt. %)_0~4},0.261829653,0.316793893,0.826498423,1.029986299,166
{Nitrogen Cotent (wt. %)_0~4} => {Hard or Soft Templated_not},0.264984227,0.861538462,0.307570978,1.007777462,168
{Hard or Soft Templated_not} => {Nitrogen Cotent (wt. %)_0~4},0.264984227,0.3099631,0.85488959,1.007777462,168
{Nitrogen Cotent (wt. %)_0~4} => {Carbon Nanofiber/Nanotubes_not},0.264984227,0.861538462,0.307570978,0.994927841,168
{Carbon Nanofiber/Nanotubes_not} => {Nitrogen Cotent (wt. %)_0~4},0.264984227,0.306010929,0.865930599,0.994927841,168
{Nitrogen Cotent (wt. %)_0~4} => {Biomass or other Organic Derived_not},0.287066246,0.933333333,0.307570978,1.066186186,182
{Biomass or other Organic Derived_not} => {Nitrogen Cotent (wt. %)_0~4},0.287066246,0.327927928,0.875394322,1.066186186,182
{Nitrogen Cotent (wt. %)_0~4} => {Polymer Derived_not},0.242902208,0.78974359,0.307570978,0.895702032,154
{Polymer Derived_not} => {Nitrogen Cotent (wt. %)_0~4},0.242902208,0.27549195,0.88170347,0.895702032,154
{Nitrogen Cotent (wt. %)_0~4} => {disqualified},0.285488959,0.928205128,0.307570978,1.043407892,181
{disqualified} => {Nitrogen Cotent (wt. %)_0~4},0.285488959,0.320921986,0.889589905,1.043407892,181
{Nitrogen Cotent (wt. %)_0~4} => {Carbon Black Derived_not},0.23659306,0.769230769,0.307570978,0.860127527,150
{Carbon Black Derived_not} => {Nitrogen Cotent (wt. %)_0~4},0.23659306,0.264550265,0.894321767,0.860127527,150
{Nitrogen Cotent (wt. %)_0~4} => {H-type Cell},0.29022082,0.943589744,0.307570978,0.98718795,184
{H-type Cell} => {Nitrogen Cotent (wt. %)_0~4},0.29022082,0.303630363,0.955835962,0.98718795,184
{Nitrogen Cotent (wt. %)_0~4} => {Oxidized N Ratio_~25},0.293375394,0.953846154,0.307570978,0.988134741,186
{Oxidized N Ratio_~25} => {Nitrogen Cotent (wt. %)_0~4},0.293375394,0.303921569,0.965299685,0.988134741,186
{Main Transition Metal Content (wt. %)_0.5~2} => {Pyridinic N Ratio_50~75},0.113564669,0.356435644,0.318611987,1.113202946,72
{Pyridinic N Ratio_50~75} => {Main Transition Metal Content (wt. %)_0.5~2},0.113564669,0.354679803,0.320189274,1.113202946,72
{Main Transition Metal Content (wt. %)_0.5~2} => {Pyrolysis Time (h)_~1},0.116719243,0.366336634,0.318611987,1.111279549,74
{Pyrolysis Time (h)_~1} => {Main Transition Metal Content (wt. %)_0.5~2},0.116719243,0.354066986,0.329652997,1.111279549,74
{Main Transition Metal Content (wt. %)_0.5~2} => {Pyrrolic N Ratio_25~50},0.107255521,0.336633663,0.318611987,0.997316554,68
{Pyrrolic N Ratio_25~50} => {Main Transition Metal Content (wt. %)_0.5~2},0.107255521,0.317757009,0.337539432,0.997316554,68
{Main Transition Metal Content (wt. %)_0.5~2} => {Ni},0.113564669,0.356435644,0.318611987,1.051070688,72
{Ni} => {Main Transition Metal Content (wt. %)_0.5~2},0.113564669,0.334883721,0.339116719,1.051070688,72
{Main Transition Metal Content (wt. %)_0.5~2} => {Pyrolysis Temperature_800~900},0.124605678,0.391089109,0.318611987,1.142629009,79
{Pyrolysis Temperature_800~900} => {Main Transition Metal Content (wt. %)_0.5~2},0.124605678,0.3640553,0.342271293,1.142629009,79
{Main Transition Metal Content (wt. %)_0.5~2} => {Catalyst Loading (mg cm-2)_~0.5},0.100946372,0.316831683,0.318611987,0.877167193,64
{Catalyst Loading (mg cm-2)_~0.5} => {Main Transition Metal Content (wt. %)_0.5~2},0.100946372,0.279475983,0.361198738,0.877167193,64
{Main Transition Metal Content (wt. %)_0.5~2} => {BET Surface Area (m2/g)_0~500},0.123028391,0.386138614,0.318611987,1.003327382,78
{BET Surface Area (m2/g)_0~500} => {Main Transition Metal Content (wt. %)_0.5~2},0.123028391,0.319672131,0.384858044,1.003327382,78
{Main Transition Metal Content (wt. %)_0.5~2} => {Electrolyte pH_~7},0.11829653,0.371287129,0.318611987,0.926756061,75
{Electrolyte pH_~7} => {Main Transition Metal Content (wt. %)_0.5~2},0.11829653,0.295275591,0.400630915,0.926756061,75
{Main Transition Metal Content (wt. %)_0.5~2} => {Electrolyte Concentration (M)_0.1},0.119873817,0.376237624,0.318611987,0.939112809,76
{Electrolyte Concentration (M)_0.1} => {Main Transition Metal Content (wt. %)_0.5~2},0.119873817,0.299212598,0.400630915,0.939112809,76
{Main Transition Metal Content (wt. %)_0.5~2} => {Pyrolysis Time (h)_1~2},0.124605678,0.391089109,0.318611987,0.972354883,79
{Pyrolysis Time (h)_1~2} => {Main Transition Metal Content (wt. %)_0.5~2},0.124605678,0.309803922,0.402208202,0.972354883,79
{Main Transition Metal Content (wt. %)_0.5~2} => {Nitrogen Cotent (wt. %)_4~8},0.167192429,0.524752475,0.318611987,1.209792979,106
{Nitrogen Cotent (wt. %)_4~8} => {Main Transition Metal Content (wt. %)_0.5~2},0.167192429,0.385454545,0.433753943,1.209792979,106
